method,alpha,serial_id,qualified,A,truth_A,error_A,B,truth_B,error_B,C,truth_C,error_C
input,1,111,,5.995182590720808,6.0,-0.004817409279191942,0.4999338972735488,0.5,-6.610272645118931e-05,0.6724271662821245,0.673,-0.0005728337178755316
input,1,112,,8.01257607931241,8.0,0.012576079312410116,0.5002832714417402,0.5,0.00028327144174022933,-0.6603168428861418,-0.659,-0.0013168428861417558
input,1,113,,7.005289102873844,7.0,0.005289102873843987,0.5003244780966568,0.5,0.0003244780966568106,-0.8713281920745638,-0.872,0.0006718079254361964
input,1,114,,7.018361947616095,7.0,0.018361947616095442,0.5003202468801694,0.5,0.00032024688016940583,-0.585391336359243,-0.584,-0.001391336359243045
input,1,115,,5.997702968099279,6.0,-0.002297031900720725,0.500276318706987,0.5,0.0002763187069869666,0.23405813957519325,0.234,5.813957519323898e-05
input,1,116,,6.008859269426201,6.0,0.008859269426200633,0.5005560954769868,0.5,0.0005560954769867621,0.5631357243042237,0.562,0.0011357243042235954
input,1,117,,7.990399409102295,8.0,-0.00960059089770482,0.4997750566343447,0.5,-0.0002249433656553168,-0.6669479651762676,-0.666,-0.0009479651762676067
input,1,118,,6.006474864914098,6.0,0.006474864914098433,0.5001507034431996,0.5,0.00015070344319956241,-0.21310030125783064,-0.212,-0.0011003012578306437
input,1,119,,5.985342028802339,6.0,-0.014657971197660657,0.49979338260875106,0.5,-0.00020661739124894218,-0.189334088972905,-0.191,0.0016659110270950128
input,1,120,,5.992536925420769,6.0,-0.0074630745792312325,0.4999828671638924,0.5,-1.7132836107602856e-05,0.6695607761062133,0.667,0.0025607761062133028
input,1,121,,8.011724289083714,8.0,0.011724289083714368,0.500279614482671,0.5,0.00027961448267099787,-0.6557577761353443,-0.653,-0.0027577761353442254
input,1,122,,7.0083935225765615,7.0,0.008393522576561452,0.50029501545608,0.5,0.00029501545608001667,-0.8784908992914885,-0.877,-0.00149089929148849
input,1,123,,6.994796565650508,7.0,-0.00520343434949222,0.4999161755606159,0.5,-8.382443938409478e-05,-0.556967454355708,-0.558,0.0010325456442920045
input,1,124,,6.012145900500173,6.0,0.01214590050017339,0.500563461393646,0.5,0.0005634613936460475,0.18545663937598164,0.186,-0.0005433606240183575
input,1,125,,6.006009306348538,6.0,0.006009306348538246,0.5001612798909693,0.5,0.000161279890969257,0.5727378641798815,0.574,-0.0012621358201184707
input,1,126,,8.01535561677531,8.0,0.0153556167753095,0.5003797870855691,0.5,0.00037978708556907215,-0.6937017038183085,-0.694,0.00029829618169141536
input,1,127,,6.02158062521072,6.0,0.021580625210719795,0.5005386851526588,0.5,0.0005386851526587577,0.09465987699390488,0.096,-0.001340123006095123
input,1,128,,16.000841130000374,16.0,0.0008411300003743349,0.5000395722785315,0.5,3.957227853146339e-05,-0.2845544655160343,-0.285,0.0004455344839656705
input,1,129,,7.021818306581173,7.0,0.021818306581172564,0.5004449679874916,0.5,0.0004449679874916068,-0.5929536579349612,-0.592,-0.0009536579349612717
input,1,130,,6.0136786559737,6.0,0.013678655973699883,0.49997283296808687,0.5,-2.716703191313341e-05,0.26601658719289695,0.267,-0.0009834128071030679
input,1,131,,6.007059923583085,6.0,0.007059923583084604,0.5005033212731917,0.5,0.000503321273191748,0.5640561752339593,0.56,0.004056175233959292
input,1,132,,7.989775488327587,8.0,-0.010224511672412895,0.4997781220778381,0.5,-0.00022187792216188384,-0.6735850027838471,-0.673,-0.0005850027838470995
input,1,133,,6.039647580518551,6.0,0.039647580518550996,0.5013695365364638,0.5,0.0013695365364637668,-0.3934808801295947,-0.392,-0.001480880129594686
input,1,134,,7.009234308248329,7.0,0.00923430824832927,0.5000702272942616,0.5,7.022729426164886e-05,-0.5919306585223159,-0.588,-0.0039306585223158885
input,1,135,,5.995463935285158,6.0,-0.004536064714842247,0.4997528764546744,0.5,-0.00024712354532557823,0.21588555102449927,0.215,0.0008855510244992759
input,1,136,,5.974009600878714,6.0,-0.025990399121286423,0.49953835778550376,0.5,-0.00046164221449623843,0.5628948161743214,0.56,0.002894816174321302
input,1,137,,8.020071303376612,8.0,0.020071303376612448,0.5004341996811257,0.5,0.00043419968112567986,-0.6632512796549929,-0.661,-0.0022512796549928327
input,1,138,,5.9995031628673265,6.0,-0.0004968371326734555,0.49991645963268155,0.5,-8.35403673184465e-05,-0.006071670723896377,-0.005,-0.0010716707238963771
input,1,139,,6.006773927601951,6.0,0.006773927601950724,0.5003032845595919,0.5,0.0003032845595919431,-0.36276686667216457,-0.362,-0.0007668666721645789
input,1,140,,5.995603788821276,6.0,-0.00439621117872413,0.4999557674231818,0.5,-4.423257681818171e-05,-0.3588981658763321,-0.36,0.0011018341236678775
input,1,141,,7.018267155466487,7.0,0.018267155466486606,0.5006006345018823,0.5,0.0006006345018823023,-0.5901912016470983,-0.59,-0.00019120164709829357
input,1,142,,5.989744040429235,6.0,-0.010255959570764972,0.49972224931232573,0.5,-0.0002777506876742719,0.21372228242146704,0.214,-0.0002777175785329544
input,1,143,,5.987034661687987,6.0,-0.012965338312013408,0.49979025852048975,0.5,-0.00020974147951025035,0.5637504305240779,0.56,0.0037504305240778635
input,1,144,,8.00679811598296,8.0,0.006798115982959985,0.4999984048882256,0.5,-1.5951117743884247e-06,-0.6589534808417938,-0.657,-0.0019534808417938088
input,1,145,,5.994646822013253,6.0,-0.005353177986746616,0.5000839955179867,0.5,8.399551798665694e-05,-0.03161364942264365,-0.032,0.0003863505773563508
input,1,146,,5.999125534620339,6.0,-0.0008744653796606272,0.5002953441173635,0.5,0.0002953441173635385,-0.1532550890819591,-0.154,0.0007449109180409086
input,1,147,,6.005720035839196,6.0,0.005720035839195781,0.5001791244759154,0.5,0.00017912447591539316,-0.3609515424355193,-0.36,-0.0009515424355193147
input,1,148,,5.999343481540912,6.0,-0.0006565184590883177,0.5000287688445499,0.5,2.876884454994233e-05,-0.33221808575123835,-0.332,-0.0002180857512383283
input,1,149,,7.007436276935815,7.0,0.007436276935814945,0.5001929367075135,0.5,0.00019293670751352465,-0.595277111986029,-0.593,-0.002277111986028979
input,1,150,,5.995545551066321,6.0,-0.004454448933678634,0.5005229245113534,0.5,0.0005229245113533842,0.24324610657661738,0.242,0.0012461065766173895
input,1,151,,5.997629376274536,6.0,-0.0023706237254641493,0.5001676031077169,0.5,0.00016760310771690712,0.5604917040360347,0.557,0.003491704036034604
input,1,152,,8.00807122427154,8.0,0.008071224271539279,0.5000678395915986,0.5,6.783959159861741e-05,-0.6657517797554254,-0.663,-0.0027517797554253987
input,1,153,,5.987384628071109,6.0,-0.012615371928890617,0.5000367754446622,0.5,3.677544466218485e-05,-0.23411183836898627,-0.235,0.0008881616310137119
input,1,154,,6.000589417801724,6.0,0.0005894178017236129,0.5000334472574827,0.5,3.344725748266608e-05,0.0469792350400737,0.049,-0.0020207649599262995
input,1,155,,5.987655809001788,6.0,-0.012344190998211602,0.4997822289917955,0.5,-0.00021777100820452588,-0.3565602194241545,-0.359,0.002439780575845485
input,1,156,,6.000358035257345,6.0,0.00035803525734490194,0.5000979267123963,0.5,9.792671239627904e-05,-0.36058366890333493,-0.361,0.00041633109666505685
input,1,157,,6.996201058273997,7.0,-0.0037989417260027025,0.4994835375664686,0.5,-0.0005164624335313728,-0.5699829482830145,-0.566,-0.003982948283014598
input,1,158,,5.982373357474586,6.0,-0.017626642525414127,0.4994827772903634,0.5,-0.0005172227096366111,0.11060695156319074,0.108,0.0026069515631907403
input,1,159,,5.998341404939745,6.0,-0.0016585950602552302,0.5001718585302487,0.5,0.000171858530248703,0.5847055253695432,0.581,0.003705525369543272
input,1,160,,8.011051800146623,8.0,0.011051800146622881,0.5001994088739062,0.5,0.00019940887390623718,-0.6714351743384452,-0.668,-0.0034351743384452016
input,1,161,,6.990497932286499,7.0,-0.009502067713500928,0.49958218910051355,0.5,-0.00041781089948644823,-0.31128901902298384,-0.31,-0.0012890190229838394
input,1,162,,5.980240302018955,6.0,-0.019759697981045043,0.4995170826585381,0.5,-0.0004829173414618859,0.1699827601219988,0.17,-1.7239878001201747e-05
input,1,163,,5.99448381366889,6.0,-0.005516186331109729,0.5000673143776792,0.5,6.731437767915072e-05,0.5715716049232501,0.567,0.00457160492325015
input,1,164,,8.005472648786034,8.0,0.005472648786033929,0.4999679521651073,0.5,-3.204783489269003e-05,-0.6731298960660419,-0.67,-0.0031298960660418595
input,1,165,,6.005230090789933,6.0,0.005230090789932973,0.5002456488400392,0.5,0.0002456488400391921,-0.19649378087847844,-0.196,-0.0004937808784784281
input,1,166,,5.991614479422774,6.0,-0.008385520577226302,0.49987511183474576,0.5,-0.0001248881652542444,-0.16289469341069662,-0.165,0.002105306589303385
input,1,167,,6.014099216907237,6.0,0.014099216907236922,0.5004124464480426,0.5,0.00041244644804261377,0.019066763165324574,0.021,-0.0019332368346754274
input,1,168,,7.995048779932747,8.0,-0.004951220067252571,0.4999260692129296,0.5,-7.393078707040868e-05,-0.0011484778476256571,0.0,-0.0011484778476256571
A,1,1,False,6.979307277833539,7.0,-0.02069272216646123,0.5006700895866601,0.5,0.0006700895866601497,-0.5921420964875157,-0.592,-0.00014209648751573045
A,1,2,False,5.997529975130427,6.0,-0.0024700248695728177,0.49973866680794166,0.5,-0.00026133319205834393,0.24399586642532653,0.244,-4.133574673464979e-06
A,1,3,False,5.974201419250279,6.0,-0.02579858074972119,0.5010547590387352,0.5,0.001054759038735198,0.558981163838854,0.559,-1.8836161146063013e-05
A,1,4,False,7.997165103544423,8.0,-0.0028348964555773293,0.4998623423840209,0.5,-0.0001376576159791143,-0.664851447340557,-0.665,0.0001485526594430242
A,1,5,False,5.993995166430077,6.0,-0.006004833569923207,0.5004618081522624,0.5,0.00046180815226237737,-0.27410642073413566,-0.274,-0.00010642073413563713
A,1,6,False,6.00003707798477,6.0,3.707798476959567e-05,0.5002793496992273,0.5,0.0002793496992272715,0.072861293561432,0.073,-0.0001387064385679898
A,1,7,False,16.002557240224505,16.0,0.0025572402245046533,0.5000584211641425,0.5,5.8421164142452575e-05,-0.14113325203730157,-0.141,-0.00013325203730157886
A,1,8,False,6.002845759590146,6.0,0.002845759590146102,0.5001007016307941,0.5,0.00010070163079411998,-0.07013262543044398,-0.07,-0.00013262543044396946
A,1,9,False,6.989233344831088,7.0,-0.010766655168912287,0.5004557912719491,0.5,0.00045579127194905755,-0.5891678357748107,-0.589,-0.00016783577481072065
A,1,10,False,6.001689711204093,6.0,0.0016897112040927809,0.49971507655631664,0.5,-0.0002849234436833603,0.23514404691694965,0.235,0.00014404691694966387
A,1,11,False,6.00245681809911,6.0,0.002456818099109803,0.5001919524017013,0.5,0.0001919524017013341,0.5588550445693363,0.559,-0.00014495543066372907
A,1,12,False,8.00210260752282,8.0,0.002102607522820321,0.5000695910924838,0.5,6.959109248383388e-05,-0.6561028973134165,-0.656,-0.00010289731341650565
A,1,13,False,6.000983056328885,6.0,0.00098305632888529,0.49973767969807315,0.5,-0.00026232030192685496,-0.15581437608588472,-0.156,0.00018562391411527934
A,1,14,False,5.99889902933178,6.0,-0.0011009706682196807,0.5003433251834623,0.5,0.0003433251834622508,0.006853687671038777,0.007,-0.00014631232896122285
A,1,15,False,6.001236980146851,6.0,0.001236980146851252,0.5002282548410959,0.5,0.00022825484109589844,-0.20414837118869966,-0.204,-0.00014837118869967525
A,1,16,False,5.998879337497365,6.0,-0.0011206625026352057,0.5003124298826342,0.5,0.0003124298826342464,-0.2051343056294416,-0.205,-0.00013430562944161117
A,1,17,False,6.0027021485464545,6.0,0.0027021485464544526,0.5001161001708639,0.5,0.00011610017086394198,-0.17712800670299592,-0.177,-0.00012800670299592531
A,1,18,False,6.000881794232094,6.0,0.000881794232094002,0.5000337406215977,0.5,3.3740621597666554e-05,-0.17902936898221897,-0.179,-2.936898221897466e-05
A,1,19,False,6.0014816120293775,6.0,0.001481612029377466,0.5001486479475465,0.5,0.00014864794754654298,-0.18207712904993853,-0.182,-7.712904993853464e-05
A,1,20,False,6.989407457341931,7.0,-0.010592542658068638,0.5004411766584764,0.5,0.0004411766584764276,-0.590187641636785,-0.59,-0.00018764163678508528
A,1,21,False,6.00063467668414,6.0,0.0006346766841396345,0.5002906388560376,0.5,0.0002906388560376394,0.24001756429755702,0.24,1.756429755703226e-05
A,1,22,False,5.996565622490461,6.0,-0.0034343775095386775,0.49987146340634914,0.5,-0.00012853659365086312,0.5579134401545799,0.558,-8.655984542016437e-05
A,1,23,False,8.004295615236511,8.0,0.004295615236511452,0.4997648204881326,0.5,-0.0002351795118674116,-0.6577953217373459,-0.658,0.00020467826265413436
A,1,24,False,6.001370632520032,6.0,0.0013706325200315561,0.4997446284199284,0.5,-0.0002553715800716061,-0.21494938687224255,-0.215,5.061312775744842e-05
A,1,25,False,5.99881454792893,6.0,-0.0011854520710699035,0.4999592661253823,0.5,-4.0733874617726595e-05,-0.18993344142251345,-0.19,6.655857748655292e-05
A,1,26,False,6.0016837595167365,6.0,0.0016837595167364938,0.5000659013079534,0.5,6.590130795336435e-05,0.11599917898449394,0.116,-8.210155060667246e-07
A,1,27,False,7.001825502611078,7.0,0.001825502611078278,0.4997391052449655,0.5,-0.0002608947550344909,-0.6040445802571374,-0.604,-4.458025713738323e-05
A,1,28,False,5.998639363277563,6.0,-0.0013606367224365812,0.49995962767229685,0.5,-4.037232770315313e-05,0.9012931612655529,0.901,0.00029316126555289923
A,1,29,False,6.999113929429135,7.0,-0.000886070570865094,0.49997316485383286,0.5,-2.683514616713678e-05,-0.9080660023280592,-0.908,-6.600232805920037e-05
A,1,30,False,6.997821572369585,7.0,-0.002178427630415314,0.4999150005696409,0.5,-8.499943035911173e-05,-0.9059416808704359,-0.906,5.831912956411056e-05
A,1,31,False,6.999460490784679,7.0,-0.0005395092153213099,0.5002289555520358,0.5,0.00022895555203583662,-0.5839567320791336,-0.584,4.3267920866396636e-05
A,1,32,False,6.020785679099925,6.0,0.020785679099924792,0.4992870702126263,0.5,-0.0007129297873736951,0.2349326932739743,0.235,-6.730672602567322e-05
A,1,33,False,5.992977013211888,6.0,-0.007022986788111751,0.500516819374485,0.5,0.0005168193744850003,0.563089941065432,0.563,8.994106543203095e-05
A,1,34,False,7.998552740106212,8.0,-0.0014472598937880221,0.499969605138637,0.5,-3.0394861363025605e-05,-0.6630029005769149,-0.663,-2.9005769148771066e-06
A,1,35,False,6.000004517051392,6.0,4.517051391594862e-06,0.49998962742125325,0.5,-1.0372578746753458e-05,-0.15303008470053867,-0.153,-3.0084700538668407e-05
A,1,36,False,6.0016953441765155,6.0,0.001695344176515512,0.500069499101267,0.5,6.949910126696768e-05,0.022065160673802157,0.022,6.516067380215804e-05
A,1,37,False,7.000644026507711,7.0,0.0006440265077110041,0.5000251127893708,0.5,2.511278937078476e-05,-0.2960886215054756,-0.296,-8.862150547561676e-05
A,1,38,False,5.998887851344917,6.0,-0.0011121486550829118,0.499955171585956,0.5,-4.482841404401805e-05,-0.1820333293762169,-0.182,-3.332937621691734e-05
A,1,39,False,6.001963681185082,6.0,0.0019636811850816116,0.5001115376491027,0.5,0.0001115376491026554,-0.012145740241773898,-0.012,-0.00014574024177389788
A,1,40,False,7.00014578062026,7.0,0.00014578062025982774,0.500005594413528,0.5,5.594413527987285e-06,-0.22492869374929192,-0.225,7.130625070808638e-05
A,1,41,False,6.999701356784121,7.0,-0.00029864321587869114,0.4999813251024,0.5,-1.8674897599990636e-05,-0.5681177581260166,-0.568,-0.00011775812601666491
A,1,42,False,6.009578768093288,6.0,0.009578768093287948,0.4994900919527605,0.5,-0.0005099080472394935,0.2460998082967153,0.246,9.9808296715298e-05
A,1,43,False,5.981473123272338,6.0,-0.018526876727661623,0.5007992968849472,0.5,0.000799296884947176,0.5698608673074521,0.57,-0.00013913269254783867
A,1,44,False,8.002154414979024,8.0,0.002154414979024466,0.4997397982690011,0.5,-0.000260201730998888,-0.6728049997298617,-0.673,0.00019500027013830135
A,1,45,False,5.99115738157466,6.0,-0.008842618425339843,0.5005321311504219,0.5,0.0005321311504219439,-0.2759827271715031,-0.276,1.7272828496950332e-05
A,1,46,False,5.998541087362013,6.0,-0.00145891263798692,0.4999689991382605,0.5,-3.100086173951633e-05,0.7038191812620262,0.704,-0.00018081873797370918
A,1,47,False,8.002383731844226,8.0,0.0023837318442261335,0.5001024221917544,0.5,0.00010242219175438105,-0.7710334731770674,-0.771,-3.3473177067366855e-05
A,1,48,False,8.00282026701193,8.0,0.0028202670119306106,0.5001078722184451,0.5,0.0001078722184451042,-0.7610756594661191,-0.761,-7.565946611909347e-05
A,1,49,False,7.004140427407813,7.0,0.00414042740781273,0.5005167940572542,0.5,0.000516794057254244,-0.5751471675102995,-0.575,-0.00014716751029952846
A,1,50,False,5.955423679680328,6.0,-0.04457632031967229,0.501152667373224,0.5,0.0011526673732239479,0.23384689952511542,0.234,-0.00015310047488459322
A,1,51,False,5.987657382489897,6.0,-0.012342617510102905,0.5006394809740775,0.5,0.0006394809740775109,0.5678499022357035,0.568,-0.00015009776429641963
A,1,52,False,7.999300848058562,8.0,-0.0006991519414381031,0.4999848502251321,0.5,-1.5149774867884158e-05,-0.6809364344597917,-0.681,6.356554020836569e-05
A,1,53,False,6.004516054950417,6.0,0.004516054950417292,0.4996364390177179,0.5,-0.000363560982282074,-0.20685487563166935,-0.207,0.00014512436833064024
A,1,54,False,5.996482984358312,6.0,-0.0035170156416883813,0.500381487102936,0.5,0.00038148710293595123,-0.2230689259276361,-0.223,-6.892592763610428e-05
A,1,55,False,6.002550263187191,6.0,0.002550263187191426,0.5001400703077873,0.5,0.0001400703077872878,0.6928020662589298,0.693,-0.00019793374107013317
A,1,56,False,7.989001458604332,8.0,-0.010998541395667694,0.5003822043437851,0.5,0.0003822043437851086,-0.7720807643823402,-0.772,-8.076438234017047e-05
A,1,57,False,7.998172491315578,8.0,-0.0018275086844221633,0.5002513631826374,0.5,0.00025136318263740964,-0.7641296034652143,-0.764,-0.00012960346521428967
A,1,58,False,6.98422083507133,7.0,-0.015779164928670042,0.5005724111359536,0.5,0.0005724111359536321,-0.5851286717450723,-0.585,-0.0001286717450723618
A,1,59,False,6.008169199736351,6.0,0.008169199736350663,0.4994286333869888,0.5,-0.0005713666130112149,0.23807301168527836,0.238,7.301168527837354e-05
A,1,60,False,6.00327334358732,6.0,0.003273343587319566,0.5001836481351839,0.5,0.00018364813518390033,0.561071161888603,0.561,7.116188860289974e-05
A,1,61,False,7.9987666831780215,8.0,-0.0012333168219784696,0.4998217501414568,0.5,-0.0001782498585432002,-0.6519456172408582,-0.652,5.4382759141824444e-05
A,1,62,False,5.997726846864694,6.0,-0.002273153135305961,0.49989019214203334,0.5,-0.00010980785796665948,-0.21384365183354465,-0.214,0.0001563481664553501
A,1,63,False,6.002074477081794,6.0,0.0020744770817939795,0.5000738362819821,0.5,7.383628198209813e-05,-0.1641043613022256,-0.164,-0.00010436130222560291
A,1,64,False,6.001123809151413,6.0,0.001123809151413191,0.5000308111552993,0.5,3.0811155299348414e-05,-0.19112130840928182,-0.191,-0.0001213084092818173
A,1,65,False,6.001685299704121,6.0,0.0016852997041212348,0.5000536439409234,0.5,5.364394092344238e-05,0.03692774619969707,0.037,-7.225380030292938e-05
A,1,66,False,6.99771351646397,7.0,-0.002286483536029671,0.49992418475301253,0.5,-7.581524698746511e-05,-0.3978365616747506,-0.398,0.00016343832524939872
A,1,67,False,6.988647047656793,7.0,-0.011352952343207434,0.5002845824959202,0.5,0.000284582495920227,-0.5792222989654909,-0.579,-0.0002222989654909746
A,1,68,False,5.9930873523357455,6.0,-0.006912647664254479,0.5017682694716892,0.5,0.0017682694716891767,0.1928706878373499,0.193,-0.00012931216265010814
A,1,69,False,6.001125300598595,6.0,0.0011253005985949471,0.5000653747902271,0.5,6.537479022705739e-05,0.5669698259132926,0.567,-3.017408670735744e-05
A,1,70,False,8.00152582733622,8.0,0.001525827336219976,0.4997947211807296,0.5,-0.0002052788192704047,-0.6709101550645041,-0.671,8.984493549590855e-05
A,1,71,False,5.996831945977081,6.0,-0.0031680540229190868,0.5003371803080172,0.5,0.0003371803080172153,0.07885102464999251,0.079,-0.00014897535000749085
A,1,72,False,7.997688848813782,8.0,-0.0023111511862179412,0.49989910775253693,0.5,-0.00010089224746306913,-0.48882557986075603,-0.489,0.00017442013924395816
A,1,73,False,6.975575671143123,7.0,-0.02442432885687662,0.5006095677277261,0.5,0.0006095677277261347,-0.5731126992513379,-0.573,-0.00011269925133794434
A,1,74,False,5.992692045084012,6.0,-0.007307954915988013,0.5004078529717829,0.5,0.00040785297178291824,0.16896480422273258,0.169,-3.5195777267432726e-05
A,1,75,False,6.001213337836394,6.0,0.0012133378363943237,0.4997422674384807,0.5,-0.00025773256151928603,0.5650707733989643,0.565,7.077339896432999e-05
A,1,76,False,8.000996551546324,8.0,0.0009965515463239427,0.49987009501611224,0.5,-0.00012990498388776306,-0.6589356566951136,-0.659,6.434330488647166e-05
A,1,77,False,5.996875635694383,6.0,-0.0031243643056173553,0.5003422700937067,0.5,0.00034227009370668693,0.23188728465584646,0.232,-0.00011271534415355222
A,1,78,False,8.007068778367044,8.0,0.007068778367044004,0.49968768839088484,0.5,-0.00031231160911515676,-0.4938888673286054,-0.494,0.00011113267139462035
A,1,79,False,5.99922655101061,6.0,-0.0007734489893902463,0.5002401012531345,0.5,0.0002401012531344504,-0.4131112608809444,-0.413,-0.00011126088094443043
A,1,80,False,7.000334063351652,7.0,0.00033406335165242496,0.5000081954324955,0.5,8.19543249552801e-06,-0.5860237894288945,-0.586,-2.3789428894582798e-05
A,1,81,False,6.002409437964136,6.0,0.002409437964136174,0.5001148412072084,0.5,0.00011484120720839375,0.23496069605370773,0.235,-3.930394629225731e-05
A,1,82,False,6.007931382480895,6.0,0.007931382480895088,0.49946250291478883,0.5,-0.0005374970852111693,0.56094668563488,0.561,-5.3314365120016305e-05
A,1,83,False,7.998411327444962,8.0,-0.0015886725550382508,0.499953973262127,0.5,-4.6026737873017254e-05,-0.6618004945826479,-0.662,0.00019950541735214156
A,1,84,False,6.004978793425786,6.0,0.004978793425785888,0.49963102318200475,0.5,-0.00036897681799524795,-0.1479807113721194,-0.148,1.928862788058705e-05
A,1,85,False,6.0025660821412865,6.0,0.0025660821412865076,0.5002008852619608,0.5,0.0002008852619608259,-0.043931945993699616,-0.044,6.805400630038178e-05
A,1,86,False,5.9975273861213285,6.0,-0.0024726138786714813,0.4998511183210808,0.5,-0.00014888167891918824,-0.18199272426662685,-0.182,7.2757333731410245e-06
A,1,87,False,6.000896267851223,6.0,0.0008962678512229871,0.5002098818076552,0.5,0.00020988180765524334,-0.18223463516499824,-0.182,-0.0002346351649982481
A,1,88,False,5.9907009333803956,6.0,-0.009299066619604446,0.5004543365886172,0.5,0.00045433658861715465,-0.33399272552965614,-0.334,7.274470343876516e-06
A,1,89,False,6.002192330344304,6.0,0.0021923303443038833,0.5001861147605595,0.5,0.00018611476055951925,-0.345015211008909,-0.345,-1.5211008908999624e-05
A,1,90,False,6.002631649563726,6.0,0.0026316495637264126,0.500159119675947,0.5,0.00015911967594695042,0.40274320146924675,0.403,-0.0002567985307532772
A,1,91,False,8.001024569647141,8.0,0.0010245696471411492,0.5001902823577349,0.5,0.00019028235773488333,-0.5681007786973176,-0.568,-0.00010077869731761613
A,1,92,False,6.978701155593579,7.0,-0.021298844406421047,0.5005299540559908,0.5,0.0005299540559907667,-0.5889773949837912,-0.589,2.2605016208765427e-05
A,1,93,False,5.997654847292809,6.0,-0.002345152707190934,0.499797480357426,0.5,-0.00020251964257400612,0.23298275974046043,0.233,-1.7240259539585967e-05
A,1,94,False,6.00330305732846,6.0,0.003303057328460035,0.4996470412914352,0.5,-0.00035295870856477674,0.5651499122977063,0.565,0.00014991229770633385
A,1,95,False,8.005141998625508,8.0,0.005141998625507682,0.49968890482068407,0.5,-0.00031109517931593444,-0.6687865595641598,-0.669,0.00021344043584026196
A,1,96,False,5.9889843341635345,6.0,-0.011015665836465516,0.5005582552937038,0.5,0.000558255293703791,-0.13307255056703857,-0.133,-7.255056703855955e-05
A,1,97,False,6.002278089318874,6.0,0.002278089318873633,0.4996539651824951,0.5,-0.0003460348175048922,-0.17496433948555026,-0.175,3.566051444972573e-05
A,1,98,False,5.998347518438051,6.0,-0.0016524815619494149,0.49993104306096775,0.5,-6.895693903224975e-05,-0.08291952873726038,-0.083,8.047126273962035e-05
A,1,99,False,6.001492385256095,6.0,0.0014923852560952966,0.5001479479541905,0.5,0.000147947954190486,0.013125589312891695,0.013,0.0001255893128916958
A,1,100,False,6.999640260830487,7.0,-0.00035973916951270724,0.49998875001798854,0.5,-1.12499820114631e-05,-0.3099439754370918,-0.31,5.60245629082079e-05
A,1,101,False,5.998694868423244,6.0,-0.0013051315767560467,0.49977789521852073,0.5,-0.00022210478147927093,0.19498151351882517,0.195,-1.8486481174834202e-05
A,1,102,False,6.001886157778488,6.0,0.0018861577784878847,0.5000921940967682,0.5,9.219409676819446e-05,-0.23025730174361128,-0.23,-0.00025730174361127123
A,1,103,False,5.998516047910076,6.0,-0.0014839520899236902,0.4999279091468931,0.5,-7.209085310688756e-05,-0.2678355877599497,-0.268,0.00016441224005031563
A,1,104,False,5.999495115071406,6.0,-0.0005048849285937962,0.5002720218764631,0.5,0.00027202187646313547,-0.21308870180254702,-0.213,-8.870180254702542e-05
A,1,105,False,5.999748966605527,6.0,-0.00025103339447341,0.4999902353609677,0.5,-9.764639032294742e-06,-0.19003672582518272,-0.19,-3.6725825182715166e-05
A,1,106,False,6.998744983243245,7.0,-0.0012550167567546566,0.4999562448949685,0.5,-4.3755105031517694e-05,-0.5849789799425358,-0.585,2.1020057464182784e-05
A,1,107,False,5.999600760525765,6.0,-0.0003992394742349248,0.4998261350518066,0.5,-0.00017386494819338072,0.24407045428971205,0.244,7.045428971205747e-05
A,1,108,False,6.010931482280344,6.0,0.010931482280343907,0.49948891060536216,0.5,-0.0005110893946378425,0.5610127613095576,0.561,1.276130955751853e-05
A,1,109,False,7.981686000105302,8.0,-0.01831399989469773,0.5004527419164941,0.5,0.0004527419164941371,-0.6640686596519324,-0.664,-6.86596519323679e-05
A,1,110,False,6.0027208409166946,6.0,0.0027208409166945557,0.5001470224785174,0.5,0.00014702247851738903,-0.23799541539675526,-0.238,4.584603244733865e-06
A,1,111,False,5.997455221450048,6.0,-0.0025447785499519426,0.4999338972735488,0.5,-6.610272645118931e-05,0.672860520421948,0.673,-0.00013947957805204858
A,1,112,False,7.995726124430177,8.0,-0.004273875569823282,0.5002832714417402,0.5,0.00028327144174022933,-0.6590530158753841,-0.659,-5.301587538408814e-05
A,1,113,False,6.99552529806098,7.0,-0.004474701939019887,0.5003244780966568,0.5,0.0003244780966568106,-0.8720378751906831,-0.872,-3.787519068310097e-05
A,1,114,False,6.993691019771614,7.0,-0.006308980228386218,0.5003202468801694,0.5,0.00032024688016940583,-0.5840836895860394,-0.584,-8.36895860394371e-05
A,1,115,False,5.997286930961333,6.0,-0.002713069038667193,0.500276318706987,0.5,0.0002763187069869666,0.23381938834327345,0.234,-0.0001806116567265592
A,1,116,False,5.990715420656851,6.0,-0.009284579343148636,0.5005560954769868,0.5,0.0005560954769867621,0.5621037270991258,0.562,0.00010372709912576106
A,1,117,False,8.002254117943506,8.0,0.002254117943506273,0.4997750566343447,0.5,-0.0002249433656553168,-0.6659338841734409,-0.666,6.611582655913217e-05
A,1,118,False,6.001905442955578,6.0,0.0019054429555778185,0.5001507034431996,0.5,0.00015070344319956241,-0.21212455264579408,-0.212,-0.00012455264579408487
A,1,119,False,6.00043100991704,6.0,0.0004310099170403703,0.49979338260875106,0.5,-0.00020661739124894218,-0.19080628278422843,-0.191,0.0001937172157715772
